bloc;region;annee;depense_totale;yoy_pct;patho;depense;age;sexe
serie_temporelle_yoy;75;2015;54825817767.0;;;;;
serie_temporelle_yoy;75;2016;56476552787.0;3.0108716791336088;;;;
serie_temporelle_yoy;75;2017;58160888856.0;2.9823634515237396;;;;
serie_temporelle_yoy;75;2018;59568716032.0;2.420573694266648;;;;
serie_temporelle_yoy;75;2019;61157526405.0;2.6671892208428583;;;;
serie_temporelle_yoy;75;2020;61214223410.0;0.09270650455110996;;;;
serie_temporelle_yoy;75;2021;68139318489.0;11.312885622377621;;;;
serie_temporelle_yoy;75;2022;71019039829.0;4.226225626933577;;;;
serie_temporelle_yoy;75;2023;74622150052.0;5.073442603104161;;;;
top_pathologies;75;2018;;;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);7209083063.825096;;
top_pathologies;75;2018;;;Cancers;3787186635.801111;;
top_pathologies;75;2018;;;Maladies cardioneurovasculaires;3712239117.7785125;;
top_pathologies;75;2018;;;Maladies psychiatriques;3071072953.37216;;
depenses_par_age;75;2018;;;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);534810582.98259014;0-19;
depenses_par_age;75;2018;;;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;311215931.41031104;0-19;
depenses_par_age;75;2018;;;Maladies psychiatriques;140239806.54080513;0-19;
depenses_par_age;75;2018;;;Maladies respiratoires chroniques (hors mucoviscidose);64981088.43399934;0-19;
depenses_par_age;75;2018;;;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);36533620.73301995;0-19;
depenses_par_age;75;2018;;;Affections de longue durée (dont 31 et 32) pour d'autres causes;25976167.982504066;0-19;
depenses_par_age;75;2018;;;Maladies inflammatoires ou rares ou infection VIH;21151737.66111556;0-19;
depenses_par_age;75;2018;;;Maladies neurologiques;20840330.200212616;0-19;
depenses_par_age;75;2018;;;Cancers;8549459.889838383;0-19;
depenses_par_age;75;2018;;;Maladies cardioneurovasculaires;8184336.603089063;0-19;
depenses_par_age;75;2018;;;Maternité (avec ou sans pathologies);7743390.242997935;0-19;
depenses_par_age;75;2018;;;Diabète;4815955.176694997;0-19;
depenses_par_age;75;2018;;;Traitements psychotropes (hors pathologies);4544872.177388398;0-19;
depenses_par_age;75;2018;;;Maladies du foie ou du pancréas (hors mucoviscidose);1906167.381651924;0-19;
depenses_par_age;75;2018;;;Traitements du risque vasculaire (hors pathologies);531057.753369527;0-19;
depenses_par_age;75;2018;;;Insuffisance rénale chronique terminale;239012.58740640938;0-19;
depenses_par_age;75;2018;;;Hospitalisation pour Covid-19;0.0;0-19;
depenses_par_age;75;2018;;;Maternité (avec ou sans pathologies);397252394.7641834;20-39;
depenses_par_age;75;2018;;;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);386940148.1088073;20-39;
depenses_par_age;75;2018;;;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;220344642.53537536;20-39;
depenses_par_age;75;2018;;;Maladies psychiatriques;211262648.83749095;20-39;
depenses_par_age;75;2018;;;Maladies inflammatoires ou rares ou infection VIH;63687241.47573049;20-39;
depenses_par_age;75;2018;;;Maladies neurologiques;48457791.1868272;20-39;
depenses_par_age;75;2018;;;Cancers;47086165.244259745;20-39;
depenses_par_age;75;2018;;;Traitements psychotropes (hors pathologies);44591209.2801694;20-39;
depenses_par_age;75;2018;;;Maladies respiratoires chroniques (hors mucoviscidose);31325813.330498043;20-39;
depenses_par_age;75;2018;;;Affections de longue durée (dont 31 et 32) pour d'autres causes;21593807.584537618;20-39;
depenses_par_age;75;2018;;;Maladies cardioneurovasculaires;19259967.865526315;20-39;
depenses_par_age;75;2018;;;Diabète;15838895.16109816;20-39;
depenses_par_age;75;2018;;;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);15497260.522758182;20-39;
depenses_par_age;75;2018;;;Maladies du foie ou du pancréas (hors mucoviscidose);12137690.3234832;20-39;
depenses_par_age;75;2018;;;Traitements du risque vasculaire (hors pathologies);9508400.992525902;20-39;
depenses_par_age;75;2018;;;Insuffisance rénale chronique terminale;6847038.207784671;20-39;
depenses_par_age;75;2018;;;Hospitalisation pour Covid-19;0.0;20-39;
depenses_par_age;75;2018;;;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);838490611.1819892;40-59;
depenses_par_age;75;2018;;;Maladies psychiatriques;530460626.80373627;40-59;
depenses_par_age;75;2018;;;Cancers;351192871.77368593;40-59;
depenses_par_age;75;2018;;;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;259469359.66464818;40-59;
depenses_par_age;75;2018;;;Maladies cardioneurovasculaires;204296161.2075496;40-59;
depenses_par_age;75;2018;;;Traitements psychotropes (hors pathologies);190042654.14534348;40-59;
depenses_par_age;75;2018;;;Maladies inflammatoires ou rares ou infection VIH;178911248.72066486;40-59;
depenses_par_age;75;2018;;;Maladies neurologiques;139236752.27831954;40-59;
depenses_par_age;75;2018;;;Diabète;136154645.31765556;40-59;
depenses_par_age;75;2018;;;Traitements du risque vasculaire (hors pathologies);129482591.64787899;40-59;
depenses_par_age;75;2018;;;Maladies respiratoires chroniques (hors mucoviscidose);80392371.72287717;40-59;
depenses_par_age;75;2018;;;Maladies du foie ou du pancréas (hors mucoviscidose);54615839.32646164;40-59;
depenses_par_age;75;2018;;;Affections de longue durée (dont 31 et 32) pour d'autres causes;54227983.42789774;40-59;
depenses_par_age;75;2018;;;Insuffisance rénale chronique terminale;50457192.65852747;40-59;
depenses_par_age;75;2018;;;Maternité (avec ou sans pathologies);37365976.74706238;40-59;
depenses_par_age;75;2018;;;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);31518175.42773834;40-59;
depenses_par_age;75;2018;;;Hospitalisation pour Covid-19;0.0;40-59;
depenses_par_age;75;2018;;;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);938408529.0066987;60-74;
depenses_par_age;75;2018;;;Cancers;764423220.3349061;60-74;
depenses_par_age;75;2018;;;Maladies cardioneurovasculaires;553388359.4276466;60-74;
depenses_par_age;75;2018;;;Maladies psychiatriques;341440848.90869015;60-74;
