bloc;region;annee;depense_totale;yoy_pct;patho;depense;age;sexe
serie_temporelle_yoy;4;2015;7386020079.0;;;;;
serie_temporelle_yoy;4;2016;7669156047.0;3.833403713659189;;;;
serie_temporelle_yoy;4;2017;7905776723.0;3.0853548232671724;;;;
serie_temporelle_yoy;4;2018;8087446040.0;2.2979312895528237;;;;
serie_temporelle_yoy;4;2019;8337215469.0;3.088359758626602;;;;
serie_temporelle_yoy;4;2020;8353808429.0;0.19902280397690042;;;;
serie_temporelle_yoy;4;2021;9381794723.0;12.305600526238747;;;;
serie_temporelle_yoy;4;2022;9850160997.0;4.992288659351862;;;;
serie_temporelle_yoy;4;2023;10336196590.0;4.9342908521802675;;;;
top_pathologies;4;2016;;;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);739634660.1377699;;
top_pathologies;4;2016;;;Maladies psychiatriques;338955316.5016479;;
top_pathologies;4;2016;;;Diabète;308754591.25031745;;
top_pathologies;4;2016;;;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;308016257.06051946;;
depenses_par_age;4;2016;;;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);102246124.53436369;0-19;
depenses_par_age;4;2016;;;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;61510701.81281823;0-19;
depenses_par_age;4;2016;;;Maladies psychiatriques;25739289.608614326;0-19;
depenses_par_age;4;2016;;;Maladies respiratoires chroniques (hors mucoviscidose);24616717.678135823;0-19;
depenses_par_age;4;2016;;;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);19498029.92301812;0-19;
depenses_par_age;4;2016;;;Maternité (avec ou sans pathologies);7978954.060827161;0-19;
depenses_par_age;4;2016;;;Maladies inflammatoires ou rares ou infection VIH;6151009.383185073;0-19;
depenses_par_age;4;2016;;;Maladies neurologiques;4971918.2713049855;0-19;
depenses_par_age;4;2016;;;Affections de longue durée (dont 31 et 32) pour d'autres causes;4645804.920046023;0-19;
depenses_par_age;4;2016;;;Maladies cardioneurovasculaires;1652045.415860692;0-19;
depenses_par_age;4;2016;;;Cancers;1538276.647729435;0-19;
depenses_par_age;4;2016;;;Diabète;857681.7999498956;0-19;
depenses_par_age;4;2016;;;Maladies du foie ou du pancréas (hors mucoviscidose);381078.37689009256;0-19;
depenses_par_age;4;2016;;;Traitements psychotropes (hors pathologies);346686.74084296805;0-19;
depenses_par_age;4;2016;;;Traitements du risque vasculaire (hors pathologies);93599.76609317235;0-19;
depenses_par_age;4;2016;;;Insuffisance rénale chronique terminale;67419.35877169942;0-19;
depenses_par_age;4;2016;;;Hospitalisation pour Covid-19;0.0;0-19;
depenses_par_age;4;2016;;;Maternité (avec ou sans pathologies);81879266.67182158;20-39;
depenses_par_age;4;2016;;;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);48866517.60479511;20-39;
depenses_par_age;4;2016;;;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;35183970.212096594;20-39;
depenses_par_age;4;2016;;;Maladies psychiatriques;31149113.122166112;20-39;
depenses_par_age;4;2016;;;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);8714382.082661819;20-39;
depenses_par_age;4;2016;;;Maladies respiratoires chroniques (hors mucoviscidose);7326464.682282822;20-39;
depenses_par_age;4;2016;;;Diabète;6937451.521113712;20-39;
depenses_par_age;4;2016;;;Maladies inflammatoires ou rares ou infection VIH;6451615.197591644;20-39;
depenses_par_age;4;2016;;;Insuffisance rénale chronique terminale;5979676.017814034;20-39;
depenses_par_age;4;2016;;;Cancers;5901501.895167127;20-39;
depenses_par_age;4;2016;;;Maladies neurologiques;5753447.078391174;20-39;
depenses_par_age;4;2016;;;Traitements psychotropes (hors pathologies);3495628.1601288035;20-39;
depenses_par_age;4;2016;;;Maladies cardioneurovasculaires;3489874.8441263493;20-39;
