bloc;region;annee;depense_totale;yoy_pct;patho;depense;age;sexe
serie_temporelle_yoy;24;2015;23359054039.0;;;;;
serie_temporelle_yoy;24;2016;24020420093.0;2.8313049530849677;;;;
serie_temporelle_yoy;24;2017;24505434890.0;2.0191769965810957;;;;
serie_temporelle_yoy;24;2018;24935307093.0;1.75419128421761;;;;
serie_temporelle_yoy;24;2019;25398412436.0;1.8572273494478209;;;;
serie_temporelle_yoy;24;2020;25176764118.0;-0.872685718284627;;;;
serie_temporelle_yoy;24;2021;27814518066.0;10.476937924338547;;;;
serie_temporelle_yoy;24;2022;28899076350.0;3.899252474648285;;;;
serie_temporelle_yoy;24;2023;30110969178.0;4.193534815170663;;;;
top_pathologies;24;2016;;;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);2820292095.499563;;
top_pathologies;24;2016;;;Maladies cardioneurovasculaires;1411486404.1938143;;
top_pathologies;24;2016;;;Cancers;1366069826.0354111;;
top_pathologies;24;2016;;;Maladies psychiatriques;1074141463.6839316;;
depenses_par_age;24;2016;;;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);243678379.69748527;0-19;
depenses_par_age;24;2016;;;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;140837957.6123044;0-19;
depenses_par_age;24;2016;;;Maladies psychiatriques;53958725.17435227;0-19;
depenses_par_age;24;2016;;;Maladies respiratoires chroniques (hors mucoviscidose);24252685.55528438;0-19;
depenses_par_age;24;2016;;;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);17730087.65838997;0-19;
depenses_par_age;24;2016;;;Affections de longue durée (dont 31 et 32) pour d'autres causes;12458322.379538866;0-19;
depenses_par_age;24;2016;;;Maladies inflammatoires ou rares ou infection VIH;9455063.882778488;0-19;
depenses_par_age;24;2016;;;Maladies neurologiques;8919391.276834525;0-19;
depenses_par_age;24;2016;;;Maternité (avec ou sans pathologies);4116127.094871154;0-19;
depenses_par_age;24;2016;;;Cancers;3746383.164750901;0-19;
depenses_par_age;24;2016;;;Maladies cardioneurovasculaires;3171579.375776608;0-19;
depenses_par_age;24;2016;;;Diabète;2149632.8656972065;0-19;
depenses_par_age;24;2016;;;Traitements psychotropes (hors pathologies);1986326.712725475;0-19;
depenses_par_age;24;2016;;;Maladies du foie ou du pancréas (hors mucoviscidose);814121.9869924705;0-19;
depenses_par_age;24;2016;;;Traitements du risque vasculaire (hors pathologies);299217.4436256847;0-19;
depenses_par_age;24;2016;;;Hospitalisation pour Covid-19;0.0;0-19;
depenses_par_age;24;2016;;;Insuffisance rénale chronique terminale;0.0;0-19;
depenses_par_age;24;2016;;;Maternité (avec ou sans pathologies);178259965.72403538;20-39;
depenses_par_age;24;2016;;;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);142427789.57299808;20-39;
depenses_par_age;24;2016;;;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;89611300.7331818;20-39;
depenses_par_age;24;2016;;;Maladies psychiatriques;77640718.90802997;20-39;
depenses_par_age;24;2016;;;Maladies inflammatoires ou rares ou infection VIH;28105438.649997458;20-39;
depenses_par_age;24;2016;;;Maladies neurologiques;20140414.054935627;20-39;
depenses_par_age;24;2016;;;Traitements psychotropes (hors pathologies);19271422.563840386;20-39;
depenses_par_age;24;2016;;;Cancers;17025197.306335516;20-39;
depenses_par_age;24;2016;;;Maladies respiratoires chroniques (hors mucoviscidose);12104704.504605567;20-39;
depenses_par_age;24;2016;;;Affections de longue durée (dont 31 et 32) pour d'autres causes;8316863.713861096;20-39;
depenses_par_age;24;2016;;;Maladies cardioneurovasculaires;7561988.968677434;20-39;
depenses_par_age;24;2016;;;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);7341093.59656303;20-39;
depenses_par_age;24;2016;;;Diabète;7192584.714769694;20-39;
depenses_par_age;24;2016;;;Maladies du foie ou du pancréas (hors mucoviscidose);6227167.113272194;20-39;
depenses_par_age;24;2016;;;Traitements du risque vasculaire (hors pathologies);5121449.192664751;20-39;
depenses_par_age;24;2016;;;Insuffisance rénale chronique terminale;2385302.2303094957;20-39;
depenses_par_age;24;2016;;;Hospitalisation pour Covid-19;0.0;20-39;
depenses_par_age;24;2016;;;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);332536936.7390335;40-59;
depenses_par_age;24;2016;;;Maladies psychiatriques;193412987.39540222;40-59;
depenses_par_age;24;2016;;;Cancers;132556662.57325038;40-59;
depenses_par_age;24;2016;;;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;102549341.52874582;40-59;
depenses_par_age;24;2016;;;Maladies cardioneurovasculaires;86625572.82873444;40-59;
depenses_par_age;24;2016;;;Traitements psychotropes (hors pathologies);83282181.23192456;40-59;
depenses_par_age;24;2016;;;Maladies inflammatoires ou rares ou infection VIH;82521246.43287091;40-59;
depenses_par_age;24;2016;;;Diabète;67767718.92768669;40-59;
depenses_par_age;24;2016;;;Traitements du risque vasculaire (hors pathologies);65425654.51860831;40-59;
depenses_par_age;24;2016;;;Maladies neurologiques;58010528.99947331;40-59;
depenses_par_age;24;2016;;;Maladies respiratoires chroniques (hors mucoviscidose);30543058.810990028;40-59;
depenses_par_age;24;2016;;;Maladies du foie ou du pancréas (hors mucoviscidose);25991277.47834472;40-59;
depenses_par_age;24;2016;;;Insuffisance rénale chronique terminale;22567140.26263085;40-59;
depenses_par_age;24;2016;;;Affections de longue durée (dont 31 et 32) pour d'autres causes;22346418.65508567;40-59;
depenses_par_age;24;2016;;;Maternité (avec ou sans pathologies);15039695.15433691;40-59;
