bloc;region;annee;depense_totale;yoy_pct;patho;depense;age;sexe
serie_temporelle_yoy;24;2015;23359054039.0;;;;;
serie_temporelle_yoy;24;2016;24020420093.0;2.8313049530849677;;;;
serie_temporelle_yoy;24;2017;24505434890.0;2.0191769965810957;;;;
serie_temporelle_yoy;24;2018;24935307093.0;1.75419128421761;;;;
serie_temporelle_yoy;24;2019;25398412436.0;1.8572273494478209;;;;
serie_temporelle_yoy;24;2020;25176764118.0;-0.872685718284627;;;;
serie_temporelle_yoy;24;2021;27814518066.0;10.476937924338547;;;;
serie_temporelle_yoy;24;2022;28899076350.0;3.899252474648285;;;;
serie_temporelle_yoy;24;2023;30110969178.0;4.193534815170663;;;;
top_pathologies;24;2020;;;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);2567302801.356546;;
top_pathologies;24;2020;;;Cancers;1644664883.8811367;;
top_pathologies;24;2020;;;Maladies cardioneurovasculaires;1514835099.4707003;;
top_pathologies;24;2020;;;Maladies psychiatriques;1127898918.7276483;;
depenses_par_age;24;2020;;;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);203118053.7941722;0-19;
depenses_par_age;24;2020;;;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;159683196.09469303;0-19;
depenses_par_age;24;2020;;;Maladies psychiatriques;51715375.54228539;0-19;
depenses_par_age;24;2020;;;Maladies respiratoires chroniques (hors mucoviscidose);19219128.65616958;0-19;
depenses_par_age;24;2020;;;Affections de longue durée (dont 31 et 32) pour d'autres causes;13472969.950534876;0-19;
depenses_par_age;24;2020;;;Maladies inflammatoires ou rares ou infection VIH;10856799.645528208;0-19;
depenses_par_age;24;2020;;;Maladies neurologiques;9442981.370020464;0-19;
depenses_par_age;24;2020;;;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);8942275.374338308;0-19;
depenses_par_age;24;2020;;;Cancers;3612285.64160439;0-19;
depenses_par_age;24;2020;;;Maternité (avec ou sans pathologies);3436744.8489539237;0-19;
depenses_par_age;24;2020;;;Maladies cardioneurovasculaires;3372170.462322929;0-19;
depenses_par_age;24;2020;;;Diabète;2530535.257964044;0-19;
depenses_par_age;24;2020;;;Traitements psychotropes (hors pathologies);2519238.390173867;0-19;
depenses_par_age;24;2020;;;Maladies du foie ou du pancréas (hors mucoviscidose);633623.8160447335;0-19;
depenses_par_age;24;2020;;;Traitements du risque vasculaire (hors pathologies);319717.0127403926;0-19;
depenses_par_age;24;2020;;;Hospitalisation pour Covid-19;162112.521076858;0-19;
depenses_par_age;24;2020;;;Insuffisance rénale chronique terminale;65349.81435022579;0-19;
depenses_par_age;24;2020;;;Maternité (avec ou sans pathologies);188374450.3347418;20-39;
depenses_par_age;24;2020;;;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);130991990.06840767;20-39;
depenses_par_age;24;2020;;;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;104011103.38154097;20-39;
depenses_par_age;24;2020;;;Maladies psychiatriques;79724491.3848313;20-39;
depenses_par_age;24;2020;;;Maladies inflammatoires ou rares ou infection VIH;29655618.53955148;20-39;
depenses_par_age;24;2020;;;Maladies neurologiques;21155000.54788215;20-39;
depenses_par_age;24;2020;;;Traitements psychotropes (hors pathologies);20557704.14901476;20-39;
depenses_par_age;24;2020;;;Cancers;19830301.93753434;20-39;
depenses_par_age;24;2020;;;Maladies respiratoires chroniques (hors mucoviscidose);12782245.884023894;20-39;
depenses_par_age;24;2020;;;Affections de longue durée (dont 31 et 32) pour d'autres causes;9567044.717168802;20-39;
depenses_par_age;24;2020;;;Diabète;8911139.96032485;20-39;
depenses_par_age;24;2020;;;Maladies cardioneurovasculaires;8083588.918821476;20-39;
depenses_par_age;24;2020;;;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);7301866.289445133;20-39;
depenses_par_age;24;2020;;;Traitements du risque vasculaire (hors pathologies);5026441.200679274;20-39;
depenses_par_age;24;2020;;;Maladies du foie ou du pancréas (hors mucoviscidose);4212424.9992603585;20-39;
depenses_par_age;24;2020;;;Insuffisance rénale chronique terminale;2548476.950554874;20-39;
depenses_par_age;24;2020;;;Hospitalisation pour Covid-19;1479276.7548263292;20-39;
depenses_par_age;24;2020;;;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);285088016.9771013;40-59;
depenses_par_age;24;2020;;;Maladies psychiatriques;199955473.42340642;40-59;
depenses_par_age;24;2020;;;Cancers;149711636.64121404;40-59;
depenses_par_age;24;2020;;;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;117210477.58016418;40-59;
depenses_par_age;24;2020;;;Maladies cardioneurovasculaires;89910831.28616868;40-59;
depenses_par_age;24;2020;;;Traitements psychotropes (hors pathologies);82770095.75818753;40-59;
depenses_par_age;24;2020;;;Maladies inflammatoires ou rares ou infection VIH;81257888.21780382;40-59;
depenses_par_age;24;2020;;;Diabète;74002447.55513361;40-59;
depenses_par_age;24;2020;;;Maladies neurologiques;59392565.727824636;40-59;
depenses_par_age;24;2020;;;Traitements du risque vasculaire (hors pathologies);59033020.784025624;40-59;
depenses_par_age;24;2020;;;Maladies respiratoires chroniques (hors mucoviscidose);32202209.35022487;40-59;
depenses_par_age;24;2020;;;Affections de longue durée (dont 31 et 32) pour d'autres causes;22990572.576142084;40-59;
depenses_par_age;24;2020;;;Insuffisance rénale chronique terminale;20400596.053769436;40-59;
depenses_par_age;24;2020;;;Maternité (avec ou sans pathologies);17387887.305103514;40-59;
depenses_par_age;24;2020;;;Maladies du foie ou du pancréas (hors mucoviscidose);16028335.79105752;40-59;
