bloc;region;annee;depense_totale;yoy_pct;patho;depense;age;sexe
serie_temporelle_yoy;1;2015;3462084637.0;;;;;
serie_temporelle_yoy;1;2016;3588064858.0;3.6388544535747025;;;;
serie_temporelle_yoy;1;2017;3543744381.0;-1.2352195056112847;;;;
serie_temporelle_yoy;1;2018;3676060882.0;3.7338048903702736;;;;
serie_temporelle_yoy;1;2019;3743439470.0;1.8329018523583818;;;;
serie_temporelle_yoy;1;2020;3725415551.0;-0.48148017737281723;;;;
serie_temporelle_yoy;1;2021;4147309491.0;11.324748453545075;;;;
serie_temporelle_yoy;1;2022;4380773688.0;5.629292858578228;;;;
serie_temporelle_yoy;1;2023;4566711394.0;4.244403368960348;;;;
top_pathologies;1;2020;;;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);335739174.66542053;;
top_pathologies;1;2020;;;Maladies psychiatriques;208357864.4661091;;
top_pathologies;1;2020;;;Diabète;196250720.81853884;;
top_pathologies;1;2020;;;Cancers;180987319.24456498;;
depenses_par_age;1;2020;;;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;24802714.453271475;0-19;
depenses_par_age;1;2020;;;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);24328353.32242078;0-19;
depenses_par_age;1;2020;;;Maladies psychiatriques;8427479.687332233;0-19;
depenses_par_age;1;2020;;;Maladies respiratoires chroniques (hors mucoviscidose);5313224.721083918;0-19;
depenses_par_age;1;2020;;;Affections de longue durée (dont 31 et 32) pour d'autres causes;3223624.3698160513;0-19;
depenses_par_age;1;2020;;;Maladies neurologiques;1470275.9989877047;0-19;
depenses_par_age;1;2020;;;Maternité (avec ou sans pathologies);1020815.3016694821;0-19;
depenses_par_age;1;2020;;;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);461248.81298583624;0-19;
depenses_par_age;1;2020;;;Maladies cardioneurovasculaires;460171.56156202353;0-19;
depenses_par_age;1;2020;;;Maladies inflammatoires ou rares ou infection VIH;439043.74541025714;0-19;
depenses_par_age;1;2020;;;Diabète;331311.6139095137;0-19;
depenses_par_age;1;2020;;;Cancers;179723.7199182552;0-19;
depenses_par_age;1;2020;;;Traitements psychotropes (hors pathologies);159336.98385883923;0-19;
depenses_par_age;1;2020;;;Maladies du foie ou du pancréas (hors mucoviscidose);93870.19496959016;0-19;
depenses_par_age;1;2020;;;Hospitalisation pour Covid-19;40528.1302692145;0-19;
depenses_par_age;1;2020;;;Traitements du risque vasculaire (hors pathologies);12705.247380443765;0-19;
depenses_par_age;1;2020;;;Insuffisance rénale chronique terminale;0.0;0-19;
depenses_par_age;1;2020;;;Maternité (avec ou sans pathologies);28310611.03296697;20-39;
depenses_par_age;1;2020;;;Maladies psychiatriques;15599843.83827836;20-39;
depenses_par_age;1;2020;;;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);15363197.146788448;20-39;
depenses_par_age;1;2020;;;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;14359101.037261523;20-39;
depenses_par_age;1;2020;;;Maladies inflammatoires ou rares ou infection VIH;2601076.4975269902;20-39;
depenses_par_age;1;2020;;;Maladies neurologiques;2165702.4669981776;20-39;
depenses_par_age;1;2020;;;Diabète;2113539.605974484;20-39;
depenses_par_age;1;2020;;;Cancers;2061758.7753373329;20-39;
depenses_par_age;1;2020;;;Affections de longue durée (dont 31 et 32) pour d'autres causes;1849134.224403686;20-39;
