bloc;region;annee;depense_totale;yoy_pct;patho;depense;age;sexe
serie_temporelle_yoy;4;2015;7386020079.0;;;;;
serie_temporelle_yoy;4;2016;7669156047.0;3.833403713659189;;;;
serie_temporelle_yoy;4;2017;7905776723.0;3.0853548232671724;;;;
serie_temporelle_yoy;4;2018;8087446040.0;2.2979312895528237;;;;
serie_temporelle_yoy;4;2019;8337215469.0;3.088359758626602;;;;
serie_temporelle_yoy;4;2020;8353808429.0;0.19902280397690042;;;;
serie_temporelle_yoy;4;2021;9381794723.0;12.305600526238747;;;;
serie_temporelle_yoy;4;2022;9850160997.0;4.992288659351862;;;;
serie_temporelle_yoy;4;2023;10336196590.0;4.9342908521802675;;;;
top_pathologies;4;2023;;;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);964718616.9205599;;
top_pathologies;4;2023;;;Maladies psychiatriques;492177623.9333352;;
top_pathologies;4;2023;;;Maladies cardioneurovasculaires;457049648.2958792;;
top_pathologies;4;2023;;;Diabète;438403838.3652429;;
depenses_par_age;4;2023;;;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);107773858.7565705;0-19;
depenses_par_age;4;2023;;;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;77233103.6746759;0-19;
depenses_par_age;4;2023;;;Maladies psychiatriques;38923887.935457245;0-19;
depenses_par_age;4;2023;;;Maladies respiratoires chroniques (hors mucoviscidose);26865739.534215204;0-19;
depenses_par_age;4;2023;;;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);19355703.161981177;0-19;
depenses_par_age;4;2023;;;Maladies inflammatoires ou rares ou infection VIH;12772654.703626662;0-19;
depenses_par_age;4;2023;;;Affections de longue durée (dont 31 et 32) pour d'autres causes;8051698.708771656;0-19;
depenses_par_age;4;2023;;;Maternité (avec ou sans pathologies);7255162.206629761;0-19;
depenses_par_age;4;2023;;;Maladies neurologiques;6550845.643980789;0-19;
depenses_par_age;4;2023;;;Cancers;2600882.458848737;0-19;
depenses_par_age;4;2023;;;Maladies cardioneurovasculaires;1946832.2959564105;0-19;
depenses_par_age;4;2023;;;Diabète;1266374.5938764347;0-19;
depenses_par_age;4;2023;;;Traitements psychotropes (hors pathologies);604371.319359959;0-19;
depenses_par_age;4;2023;;;Hospitalisation pour Covid-19;442466.32373091695;0-19;
depenses_par_age;4;2023;;;Maladies du foie ou du pancréas (hors mucoviscidose);423939.4526659427;0-19;
depenses_par_age;4;2023;;;Insuffisance rénale chronique terminale;218471.94187338022;0-19;
depenses_par_age;4;2023;;;Traitements du risque vasculaire (hors pathologies);83564.93989311908;0-19;
depenses_par_age;4;2023;;;Maternité (avec ou sans pathologies);106328432.7838295;20-39;
depenses_par_age;4;2023;;;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);64520645.79973237;20-39;
depenses_par_age;4;2023;;;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;47194842.61383325;20-39;
depenses_par_age;4;2023;;;Maladies psychiatriques;43972994.56934738;20-39;
depenses_par_age;4;2023;;;Maladies inflammatoires ou rares ou infection VIH;13310348.035456784;20-39;
depenses_par_age;4;2023;;;Cancers;11731048.992351111;20-39;
depenses_par_age;4;2023;;;Maladies respiratoires chroniques (hors mucoviscidose);9955547.181655778;20-39;
depenses_par_age;4;2023;;;Diabète;9642000.620702755;20-39;
depenses_par_age;4;2023;;;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);9037682.410263585;20-39;
depenses_par_age;4;2023;;;Maladies neurologiques;8242418.324761014;20-39;
depenses_par_age;4;2023;;;Insuffisance rénale chronique terminale;6145543.709075209;20-39;
depenses_par_age;4;2023;;;Affections de longue durée (dont 31 et 32) pour d'autres causes;5226541.267097391;20-39;
depenses_par_age;4;2023;;;Maladies cardioneurovasculaires;4808747.572028639;20-39;
