bloc;region;annee;depense_totale;yoy_pct;patho;depense;age;sexe
serie_temporelle_yoy;32;2015;55211353657.0;;;;;
serie_temporelle_yoy;32;2016;56342412358.0;2.0485980257370473;;;;
serie_temporelle_yoy;32;2017;57498838271.0;2.0524962716400363;;;;
serie_temporelle_yoy;32;2018;58493577301.0;1.7300158749497863;;;;
serie_temporelle_yoy;32;2019;59715128883.0;2.08835164194876;;;;
serie_temporelle_yoy;32;2020;59432103193.0;-0.4739597741713508;;;;
serie_temporelle_yoy;32;2021;65537026717.0;10.272097395198765;;;;
serie_temporelle_yoy;32;2022;67935828760.0;3.6602240949355824;;;;
serie_temporelle_yoy;32;2023;71023437952.0;4.544890742273466;;;;
top_pathologies;32;2018;;;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);7172110643.495467;;
top_pathologies;32;2018;;;Maladies cardioneurovasculaires;3232647859.6845036;;
top_pathologies;32;2018;;;Cancers;3176662473.704994;;
top_pathologies;32;2018;;;Maladies psychiatriques;2640719820.9062366;;
depenses_par_age;32;2018;;;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);705353329.7503358;0-19;
depenses_par_age;32;2018;;;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;361080156.77589655;0-19;
depenses_par_age;32;2018;;;Maladies psychiatriques;147273423.3019107;0-19;
depenses_par_age;32;2018;;;Maladies respiratoires chroniques (hors mucoviscidose);68509003.8140488;0-19;
depenses_par_age;32;2018;;;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);59623869.7979968;0-19;
depenses_par_age;32;2018;;;Affections de longue durée (dont 31 et 32) pour d'autres causes;37587932.438340336;0-19;
depenses_par_age;32;2018;;;Maladies inflammatoires ou rares ou infection VIH;34936454.85471263;0-19;
depenses_par_age;32;2018;;;Maladies neurologiques;32296824.722863283;0-19;
depenses_par_age;32;2018;;;Maternité (avec ou sans pathologies);15420879.292438442;0-19;
depenses_par_age;32;2018;;;Maladies cardioneurovasculaires;12837088.502212934;0-19;
depenses_par_age;32;2018;;;Cancers;11352996.48996439;0-19;
depenses_par_age;32;2018;;;Diabète;6522875.998814743;0-19;
depenses_par_age;32;2018;;;Traitements psychotropes (hors pathologies);5954651.703737581;0-19;
